:START_ID(Crash),:END_ID(SA4),:TYPE
554,Murray,OCCURRED_IN_SA4
555,Mornington Peninsula,OCCURRED_IN_SA4
556,Sydney - South West,OCCURRED_IN_SA4
557,Ipswich,OCCURRED_IN_SA4
558,Darling Downs - Maranoa,OCCURRED_IN_SA4
559,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
560,Melbourne - South East,OCCURRED_IN_SA4
561,Ballarat,OCCURRED_IN_SA4
562,Far West and Orana,OCCURRED_IN_SA4
563,Illawarra,OCCURRED_IN_SA4
564,Ipswich,OCCURRED_IN_SA4
565,Latrobe - Gippsland,OCCURRED_IN_SA4
566,Launceston and North East,OCCURRED_IN_SA4
567,Adelaide - South,OCCURRED_IN_SA4
568,Sydney - Inner South West,OCCURRED_IN_SA4
569,Sydney - Inner South West,OCCURRED_IN_SA4
570,Sydney - Inner South West,OCCURRED_IN_SA4
571,Coffs Harbour - Grafton,OCCURRED_IN_SA4
572,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
573,Melbourne - South East,OCCURRED_IN_SA4
574,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
575,Wide Bay,OCCURRED_IN_SA4
576,Wide Bay,OCCURRED_IN_SA4
577,Melbourne - West,OCCURRED_IN_SA4
578,Brisbane Inner City,OCCURRED_IN_SA4
579,Mornington Peninsula,OCCURRED_IN_SA4
580,South Australia - South East,OCCURRED_IN_SA4
581,Hume,OCCURRED_IN_SA4
582,South Australia - South East,OCCURRED_IN_SA4
583,Richmond - Tweed,OCCURRED_IN_SA4
584,Murray,OCCURRED_IN_SA4
585,Melbourne - Outer East,OCCURRED_IN_SA4
586,Melbourne - South East,OCCURRED_IN_SA4
587,Melbourne - North West,OCCURRED_IN_SA4
588,Cairns,OCCURRED_IN_SA4
589,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
590,Melbourne - South East,OCCURRED_IN_SA4
591,Shepparton,OCCURRED_IN_SA4
592,Sydney - Outer South West,OCCURRED_IN_SA4
593,Melbourne - North East,OCCURRED_IN_SA4
594,Central West,OCCURRED_IN_SA4
595,Hobart,OCCURRED_IN_SA4
596,Shepparton,OCCURRED_IN_SA4
597,Sydney - Inner South West,OCCURRED_IN_SA4
598,Brisbane - North,OCCURRED_IN_SA4
599,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
600,Launceston and North East,OCCURRED_IN_SA4
601,Adelaide - Central and Hills,OCCURRED_IN_SA4
602,Logan - Beaudesert,OCCURRED_IN_SA4
603,Sydney - Eastern Suburbs,OCCURRED_IN_SA4
604,Wide Bay,OCCURRED_IN_SA4
605,Sydney - Inner West,OCCURRED_IN_SA4
606,Central Queensland,OCCURRED_IN_SA4
607,Central West,OCCURRED_IN_SA4
608,Richmond - Tweed,OCCURRED_IN_SA4
609,Sydney - Ryde,OCCURRED_IN_SA4
610,South Australia - South East,OCCURRED_IN_SA4
611,Hume,OCCURRED_IN_SA4
612,Central West,OCCURRED_IN_SA4
613,Capital Region,OCCURRED_IN_SA4
614,New England and North West,OCCURRED_IN_SA4
615,Gold Coast,OCCURRED_IN_SA4
616,Far West and Orana,OCCURRED_IN_SA4
617,Brisbane - North,OCCURRED_IN_SA4
618,Wide Bay,OCCURRED_IN_SA4
619,Richmond - Tweed,OCCURRED_IN_SA4
620,Bendigo,OCCURRED_IN_SA4
621,New England and North West,OCCURRED_IN_SA4
622,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
623,Far West and Orana,OCCURRED_IN_SA4
624,Cairns,OCCURRED_IN_SA4
625,Wide Bay,OCCURRED_IN_SA4
626,Melbourne - Inner South,OCCURRED_IN_SA4
627,Richmond - Tweed,OCCURRED_IN_SA4
628,Darling Downs - Maranoa,OCCURRED_IN_SA4
629,Central Queensland,OCCURRED_IN_SA4
630,Hume,OCCURRED_IN_SA4
631,Australian Capital Territory,OCCURRED_IN_SA4
632,Ballarat,OCCURRED_IN_SA4
633,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
634,Brisbane - North,OCCURRED_IN_SA4
635,Central West,OCCURRED_IN_SA4
636,Sydney - Eastern Suburbs,OCCURRED_IN_SA4
637,Sunshine Coast,OCCURRED_IN_SA4
638,New England and North West,OCCURRED_IN_SA4
639,Darling Downs - Maranoa,OCCURRED_IN_SA4
640,South Australia - Outback,OCCURRED_IN_SA4
641,Hume,OCCURRED_IN_SA4
642,Hume,OCCURRED_IN_SA4
643,New England and North West,OCCURRED_IN_SA4
644,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
645,Coffs Harbour - Grafton,OCCURRED_IN_SA4
646,Launceston and North East,OCCURRED_IN_SA4
647,North West,OCCURRED_IN_SA4
648,Hume,OCCURRED_IN_SA4
649,Warrnambool and South West,OCCURRED_IN_SA4
650,Sydney - Blacktown,OCCURRED_IN_SA4
651,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
652,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
653,Latrobe - Gippsland,OCCURRED_IN_SA4
654,Murray,OCCURRED_IN_SA4
655,Melbourne - South East,OCCURRED_IN_SA4
656,Townsville,OCCURRED_IN_SA4
657,South Australia - Outback,OCCURRED_IN_SA4
658,Central Coast,OCCURRED_IN_SA4
659,Townsville,OCCURRED_IN_SA4
660,Gold Coast,OCCURRED_IN_SA4
661,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
662,Sydney - Inner South West,OCCURRED_IN_SA4
663,Australian Capital Territory,OCCURRED_IN_SA4
664,Murray,OCCURRED_IN_SA4
665,South Australia - South East,OCCURRED_IN_SA4
666,Brisbane - East,OCCURRED_IN_SA4
667,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
668,Central Queensland,OCCURRED_IN_SA4
669,Logan - Beaudesert,OCCURRED_IN_SA4
670,Launceston and North East,OCCURRED_IN_SA4
671,Hume,OCCURRED_IN_SA4
672,Adelaide - West,OCCURRED_IN_SA4
673,Richmond - Tweed,OCCURRED_IN_SA4
674,Sydney - Ryde,OCCURRED_IN_SA4
675,Latrobe - Gippsland,OCCURRED_IN_SA4
676,Capital Region,OCCURRED_IN_SA4
677,Latrobe - Gippsland,OCCURRED_IN_SA4
678,Queensland - Outback,OCCURRED_IN_SA4
679,Latrobe - Gippsland,OCCURRED_IN_SA4
680,Launceston and North East,OCCURRED_IN_SA4
681,Coffs Harbour - Grafton,OCCURRED_IN_SA4
682,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
683,Brisbane Inner City,OCCURRED_IN_SA4
684,Hume,OCCURRED_IN_SA4
685,Ballarat,OCCURRED_IN_SA4
686,Latrobe - Gippsland,OCCURRED_IN_SA4
687,Murray,OCCURRED_IN_SA4
688,Wide Bay,OCCURRED_IN_SA4
689,Latrobe - Gippsland,OCCURRED_IN_SA4
690,Gold Coast,OCCURRED_IN_SA4
691,Sydney - Outer West and Blue Mountains,OCCURRED_IN_SA4
692,Launceston and North East,OCCURRED_IN_SA4
693,Central West,OCCURRED_IN_SA4
694,Adelaide - Central and Hills,OCCURRED_IN_SA4
695,Melbourne - West,OCCURRED_IN_SA4
696,Melbourne - Outer East,OCCURRED_IN_SA4
697,Central Queensland,OCCURRED_IN_SA4
698,North West,OCCURRED_IN_SA4
699,Shepparton,OCCURRED_IN_SA4
700,Capital Region,OCCURRED_IN_SA4
701,Shepparton,OCCURRED_IN_SA4
702,Far West and Orana,OCCURRED_IN_SA4
703,Toowoomba,OCCURRED_IN_SA4
704,Brisbane - North,OCCURRED_IN_SA4
705,Gold Coast,OCCURRED_IN_SA4
706,Geelong,OCCURRED_IN_SA4
707,Central West,OCCURRED_IN_SA4
708,Sydney - Eastern Suburbs,OCCURRED_IN_SA4
709,South Australia - Outback,OCCURRED_IN_SA4
710,North West,OCCURRED_IN_SA4
711,Mid North Coast,OCCURRED_IN_SA4
712,New England and North West,OCCURRED_IN_SA4
713,Shepparton,OCCURRED_IN_SA4
714,South Australia - South East,OCCURRED_IN_SA4
715,Melbourne - South East,OCCURRED_IN_SA4
716,Melbourne - Inner South,OCCURRED_IN_SA4
717,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
718,Wide Bay,OCCURRED_IN_SA4
719,Melbourne - West,OCCURRED_IN_SA4
720,Moreton Bay - North,OCCURRED_IN_SA4
721,Brisbane - North,OCCURRED_IN_SA4
722,Brisbane - North,OCCURRED_IN_SA4
723,Logan - Beaudesert,OCCURRED_IN_SA4
724,Hume,OCCURRED_IN_SA4
725,Townsville,OCCURRED_IN_SA4
726,Cairns,OCCURRED_IN_SA4
727,North West,OCCURRED_IN_SA4
728,Mid North Coast,OCCURRED_IN_SA4
729,Sydney - Eastern Suburbs,OCCURRED_IN_SA4
730,Toowoomba,OCCURRED_IN_SA4
731,Melbourne - South East,OCCURRED_IN_SA4
732,Gold Coast,OCCURRED_IN_SA4
733,Adelaide - North,OCCURRED_IN_SA4
734,Melbourne - Inner,OCCURRED_IN_SA4
735,New England and North West,OCCURRED_IN_SA4
736,Sydney - Outer South West,OCCURRED_IN_SA4
737,Shepparton,OCCURRED_IN_SA4
738,Central West,OCCURRED_IN_SA4
739,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
740,Melbourne - West,OCCURRED_IN_SA4
741,Geelong,OCCURRED_IN_SA4
742,Warrnambool and South West,OCCURRED_IN_SA4
743,Far West and Orana,OCCURRED_IN_SA4
744,Sydney - South West,OCCURRED_IN_SA4
745,Brisbane - North,OCCURRED_IN_SA4
746,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
747,Brisbane Inner City,OCCURRED_IN_SA4
748,Australian Capital Territory,OCCURRED_IN_SA4
749,Melbourne - North West,OCCURRED_IN_SA4
750,Melbourne - North West,OCCURRED_IN_SA4
751,Sydney - South West,OCCURRED_IN_SA4
752,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
753,South Australia - South East,OCCURRED_IN_SA4
754,Ipswich,OCCURRED_IN_SA4
755,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
756,South Australia - South East,OCCURRED_IN_SA4
757,Wide Bay,OCCURRED_IN_SA4
758,Illawarra,OCCURRED_IN_SA4
759,Illawarra,OCCURRED_IN_SA4
760,Hume,OCCURRED_IN_SA4
761,Hume,OCCURRED_IN_SA4
762,Melbourne - South East,OCCURRED_IN_SA4
763,Hume,OCCURRED_IN_SA4
764,South Australia - South East,OCCURRED_IN_SA4
765,Hume,OCCURRED_IN_SA4
766,Melbourne - South East,OCCURRED_IN_SA4
767,Darling Downs - Maranoa,OCCURRED_IN_SA4
768,Richmond - Tweed,OCCURRED_IN_SA4
769,Central Queensland,OCCURRED_IN_SA4
770,Wide Bay,OCCURRED_IN_SA4
771,Latrobe - Gippsland,OCCURRED_IN_SA4
772,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
773,Adelaide - Central and Hills,OCCURRED_IN_SA4
774,Sydney - Northern Beaches,OCCURRED_IN_SA4
775,Logan - Beaudesert,OCCURRED_IN_SA4
776,Melbourne - North East,OCCURRED_IN_SA4
777,Cairns,OCCURRED_IN_SA4
778,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
779,Richmond - Tweed,OCCURRED_IN_SA4
780,Melbourne - North West,OCCURRED_IN_SA4
781,Townsville,OCCURRED_IN_SA4
782,Brisbane - West,OCCURRED_IN_SA4
783,Latrobe - Gippsland,OCCURRED_IN_SA4
784,Moreton Bay - South,OCCURRED_IN_SA4
785,Adelaide - West,OCCURRED_IN_SA4
786,Far West and Orana,OCCURRED_IN_SA4
787,North West,OCCURRED_IN_SA4
788,Melbourne - South East,OCCURRED_IN_SA4
789,New England and North West,OCCURRED_IN_SA4
790,Melbourne - Inner South,OCCURRED_IN_SA4
791,Melbourne - West,OCCURRED_IN_SA4
792,Cairns,OCCURRED_IN_SA4
793,Riverina,OCCURRED_IN_SA4
794,Central Queensland,OCCURRED_IN_SA4
795,Capital Region,OCCURRED_IN_SA4
796,Ipswich,OCCURRED_IN_SA4
797,Sunshine Coast,OCCURRED_IN_SA4
798,Melbourne - Inner South,OCCURRED_IN_SA4
799,Melbourne - North West,OCCURRED_IN_SA4
800,Gold Coast,OCCURRED_IN_SA4
801,New England and North West,OCCURRED_IN_SA4
802,Brisbane - South,OCCURRED_IN_SA4
803,Hume,OCCURRED_IN_SA4
804,Melbourne - Outer East,OCCURRED_IN_SA4
805,Queensland - Outback,OCCURRED_IN_SA4
806,Adelaide - North,OCCURRED_IN_SA4
807,Brisbane - North,OCCURRED_IN_SA4
808,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
809,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
810,Far West and Orana,OCCURRED_IN_SA4
811,Capital Region,OCCURRED_IN_SA4
812,Wide Bay,OCCURRED_IN_SA4
813,Logan - Beaudesert,OCCURRED_IN_SA4
814,Melbourne - South East,OCCURRED_IN_SA4
815,Logan - Beaudesert,OCCURRED_IN_SA4
816,Melbourne - West,OCCURRED_IN_SA4
817,Central Coast,OCCURRED_IN_SA4
818,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
819,Brisbane - South,OCCURRED_IN_SA4
820,New England and North West,OCCURRED_IN_SA4
821,Latrobe - Gippsland,OCCURRED_IN_SA4
822,Sydney - Ryde,OCCURRED_IN_SA4
823,Capital Region,OCCURRED_IN_SA4
824,Cairns,OCCURRED_IN_SA4
825,Adelaide - North,OCCURRED_IN_SA4
826,New England and North West,OCCURRED_IN_SA4
827,Darling Downs - Maranoa,OCCURRED_IN_SA4
828,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
829,Central West,OCCURRED_IN_SA4
830,Sydney - South West,OCCURRED_IN_SA4
831,Illawarra,OCCURRED_IN_SA4
832,Brisbane - South,OCCURRED_IN_SA4
833,Central Coast,OCCURRED_IN_SA4
834,Melbourne - Outer East,OCCURRED_IN_SA4
835,Sydney - Inner South West,OCCURRED_IN_SA4
836,Sydney - Parramatta,OCCURRED_IN_SA4
837,Coffs Harbour - Grafton,OCCURRED_IN_SA4
838,Brisbane - East,OCCURRED_IN_SA4
839,Brisbane Inner City,OCCURRED_IN_SA4
840,Moreton Bay - South,OCCURRED_IN_SA4
841,Sydney - South West,OCCURRED_IN_SA4
842,Illawarra,OCCURRED_IN_SA4
843,Central West,OCCURRED_IN_SA4
844,Melbourne - Outer East,OCCURRED_IN_SA4
845,Darling Downs - Maranoa,OCCURRED_IN_SA4
846,Murray,OCCURRED_IN_SA4
847,Melbourne - Inner East,OCCURRED_IN_SA4
848,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
849,Hobart,OCCURRED_IN_SA4
850,Mid North Coast,OCCURRED_IN_SA4
851,Hume,OCCURRED_IN_SA4
852,Latrobe - Gippsland,OCCURRED_IN_SA4
853,Hobart,OCCURRED_IN_SA4
854,South Australia - South East,OCCURRED_IN_SA4
855,Latrobe - Gippsland,OCCURRED_IN_SA4
856,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
857,Melbourne - Inner,OCCURRED_IN_SA4
858,Central Queensland,OCCURRED_IN_SA4
859,Shepparton,OCCURRED_IN_SA4
860,Cairns,OCCURRED_IN_SA4
861,Wide Bay,OCCURRED_IN_SA4
862,Ballarat,OCCURRED_IN_SA4
863,Central Queensland,OCCURRED_IN_SA4
864,Illawarra,OCCURRED_IN_SA4
865,Ballarat,OCCURRED_IN_SA4
866,Sydney - South West,OCCURRED_IN_SA4
867,Sydney - Ryde,OCCURRED_IN_SA4
868,Brisbane Inner City,OCCURRED_IN_SA4
869,Melbourne - Outer East,OCCURRED_IN_SA4
870,Melbourne - Outer East,OCCURRED_IN_SA4
871,Murray,OCCURRED_IN_SA4
872,Ipswich,OCCURRED_IN_SA4
873,Logan - Beaudesert,OCCURRED_IN_SA4
874,Adelaide - North,OCCURRED_IN_SA4
875,Toowoomba,OCCURRED_IN_SA4
876,Coffs Harbour - Grafton,OCCURRED_IN_SA4
877,Melbourne - North West,OCCURRED_IN_SA4
878,Coffs Harbour - Grafton,OCCURRED_IN_SA4
879,North West,OCCURRED_IN_SA4
880,Sydney - Outer South West,OCCURRED_IN_SA4
881,Mornington Peninsula,OCCURRED_IN_SA4
882,Townsville,OCCURRED_IN_SA4
883,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
884,Central West,OCCURRED_IN_SA4
885,Gold Coast,OCCURRED_IN_SA4
886,Capital Region,OCCURRED_IN_SA4
887,Moreton Bay - North,OCCURRED_IN_SA4
888,Melbourne - Inner South,OCCURRED_IN_SA4
889,Sydney - City and Inner South,OCCURRED_IN_SA4
890,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
891,Far West and Orana,OCCURRED_IN_SA4
892,Ipswich,OCCURRED_IN_SA4
893,Illawarra,OCCURRED_IN_SA4
894,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
895,Geelong,OCCURRED_IN_SA4
896,Central Coast,OCCURRED_IN_SA4
897,Adelaide - North,OCCURRED_IN_SA4
898,Melbourne - Inner,OCCURRED_IN_SA4
899,Australian Capital Territory,OCCURRED_IN_SA4
900,Adelaide - North,OCCURRED_IN_SA4
901,Adelaide - North,OCCURRED_IN_SA4
902,Ipswich,OCCURRED_IN_SA4
903,West and North West,OCCURRED_IN_SA4
904,Darling Downs - Maranoa,OCCURRED_IN_SA4
905,West and North West,OCCURRED_IN_SA4
906,Central West,OCCURRED_IN_SA4
907,New England and North West,OCCURRED_IN_SA4
908,Melbourne - South East,OCCURRED_IN_SA4
909,Townsville,OCCURRED_IN_SA4
910,Sydney - South West,OCCURRED_IN_SA4
911,North West,OCCURRED_IN_SA4
912,Central Queensland,OCCURRED_IN_SA4
913,Riverina,OCCURRED_IN_SA4
914,Hume,OCCURRED_IN_SA4
915,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
916,Sydney - Blacktown,OCCURRED_IN_SA4
917,Geelong,OCCURRED_IN_SA4
918,North West,OCCURRED_IN_SA4
919,Ipswich,OCCURRED_IN_SA4
920,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
921,Bendigo,OCCURRED_IN_SA4
922,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
923,Geelong,OCCURRED_IN_SA4
924,Melbourne - West,OCCURRED_IN_SA4
925,Brisbane Inner City,OCCURRED_IN_SA4
926,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
927,Capital Region,OCCURRED_IN_SA4
928,Riverina,OCCURRED_IN_SA4
929,Central West,OCCURRED_IN_SA4
930,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
931,Toowoomba,OCCURRED_IN_SA4
932,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
933,Moreton Bay - North,OCCURRED_IN_SA4
934,Launceston and North East,OCCURRED_IN_SA4
935,Melbourne - South East,OCCURRED_IN_SA4
936,Melbourne - Outer East,OCCURRED_IN_SA4
937,Gold Coast,OCCURRED_IN_SA4
938,Central West,OCCURRED_IN_SA4
939,Adelaide - Central and Hills,OCCURRED_IN_SA4
940,Richmond - Tweed,OCCURRED_IN_SA4
941,Sydney - City and Inner South,OCCURRED_IN_SA4
942,Central West,OCCURRED_IN_SA4
943,Illawarra,OCCURRED_IN_SA4
944,Moreton Bay - North,OCCURRED_IN_SA4
945,Melbourne - Inner East,OCCURRED_IN_SA4
946,South Australia - Outback,OCCURRED_IN_SA4
947,Melbourne - South East,OCCURRED_IN_SA4
948,Central Coast,OCCURRED_IN_SA4
949,Melbourne - North East,OCCURRED_IN_SA4
950,Hume,OCCURRED_IN_SA4
951,South Australia - South East,OCCURRED_IN_SA4
952,Melbourne - South East,OCCURRED_IN_SA4
953,Adelaide - Central and Hills,OCCURRED_IN_SA4
954,Sydney - South West,OCCURRED_IN_SA4
955,Darling Downs - Maranoa,OCCURRED_IN_SA4
956,Wide Bay,OCCURRED_IN_SA4
957,Murray,OCCURRED_IN_SA4
958,Melbourne - Outer East,OCCURRED_IN_SA4
959,South East,OCCURRED_IN_SA4
960,South Australia - South East,OCCURRED_IN_SA4
961,Melbourne - South East,OCCURRED_IN_SA4
962,West and North West,OCCURRED_IN_SA4
963,Central Queensland,OCCURRED_IN_SA4
964,Sunshine Coast,OCCURRED_IN_SA4
965,Melbourne - Inner East,OCCURRED_IN_SA4
966,Ipswich,OCCURRED_IN_SA4
967,New England and North West,OCCURRED_IN_SA4
968,Wide Bay,OCCURRED_IN_SA4
969,South Australia - Outback,OCCURRED_IN_SA4
970,Hume,OCCURRED_IN_SA4
971,New England and North West,OCCURRED_IN_SA4
972,Murray,OCCURRED_IN_SA4
973,Melbourne - Outer East,OCCURRED_IN_SA4
974,Sunshine Coast,OCCURRED_IN_SA4
975,Mornington Peninsula,OCCURRED_IN_SA4
976,Brisbane - North,OCCURRED_IN_SA4
977,Townsville,OCCURRED_IN_SA4
978,Wide Bay,OCCURRED_IN_SA4
979,New England and North West,OCCURRED_IN_SA4
980,Adelaide - Central and Hills,OCCURRED_IN_SA4
981,Riverina,OCCURRED_IN_SA4
982,Australian Capital Territory,OCCURRED_IN_SA4
983,Murray,OCCURRED_IN_SA4
984,Central Queensland,OCCURRED_IN_SA4
985,Central Queensland,OCCURRED_IN_SA4
986,Adelaide - Central and Hills,OCCURRED_IN_SA4
987,Sydney - City and Inner South,OCCURRED_IN_SA4
988,Mid North Coast,OCCURRED_IN_SA4
989,Newcastle and Lake Macquarie,OCCURRED_IN_SA4
990,Adelaide - North,OCCURRED_IN_SA4
991,Central West,OCCURRED_IN_SA4
992,Capital Region,OCCURRED_IN_SA4
993,Sydney - Sutherland,OCCURRED_IN_SA4
994,South Australia - South East,OCCURRED_IN_SA4
995,Darwin,OCCURRED_IN_SA4
996,Sunshine Coast,OCCURRED_IN_SA4
997,Townsville,OCCURRED_IN_SA4
998,Sydney - South West,OCCURRED_IN_SA4
999,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
1000,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
1001,Sydney - South West,OCCURRED_IN_SA4
1002,New England and North West,OCCURRED_IN_SA4
1003,West and North West,OCCURRED_IN_SA4
1004,Townsville,OCCURRED_IN_SA4
1005,Cairns,OCCURRED_IN_SA4
1006,Central Queensland,OCCURRED_IN_SA4
1007,New England and North West,OCCURRED_IN_SA4
1008,Capital Region,OCCURRED_IN_SA4
1009,South Australia - South East,OCCURRED_IN_SA4
1010,Mid North Coast,OCCURRED_IN_SA4
1011,Sydney - Inner South West,OCCURRED_IN_SA4
1012,Cairns,OCCURRED_IN_SA4
1013,Moreton Bay - North,OCCURRED_IN_SA4
1014,Capital Region,OCCURRED_IN_SA4
1015,Adelaide - West,OCCURRED_IN_SA4
1016,Riverina,OCCURRED_IN_SA4
1017,Sunshine Coast,OCCURRED_IN_SA4
1018,Adelaide - Central and Hills,OCCURRED_IN_SA4
1019,Wide Bay,OCCURRED_IN_SA4
1020,Adelaide - North,OCCURRED_IN_SA4
1021,Sydney - Baulkham Hills and Hawkesbury,OCCURRED_IN_SA4
1022,Riverina,OCCURRED_IN_SA4
1023,Adelaide - West,OCCURRED_IN_SA4
1024,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
1025,Queensland - Outback,OCCURRED_IN_SA4
1026,Richmond - Tweed,OCCURRED_IN_SA4
1027,Sydney - South West,OCCURRED_IN_SA4
1028,Central West,OCCURRED_IN_SA4
1029,Sydney - Blacktown,OCCURRED_IN_SA4
1030,Central West,OCCURRED_IN_SA4
1031,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
1032,Sydney - Inner South West,OCCURRED_IN_SA4
1033,Gold Coast,OCCURRED_IN_SA4
1034,Brisbane - West,OCCURRED_IN_SA4
1035,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
1036,Wide Bay,OCCURRED_IN_SA4
1037,Queensland - Outback,OCCURRED_IN_SA4
1038,Central West,OCCURRED_IN_SA4
1039,Adelaide - West,OCCURRED_IN_SA4
1040,Central West,OCCURRED_IN_SA4
1041,Riverina,OCCURRED_IN_SA4
1042,Darling Downs - Maranoa,OCCURRED_IN_SA4
1043,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
1044,Queensland - Outback,OCCURRED_IN_SA4
1045,Illawarra,OCCURRED_IN_SA4
1046,Central West,OCCURRED_IN_SA4
1047,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
1048,Melbourne - North East,OCCURRED_IN_SA4
1049,Melbourne - South East,OCCURRED_IN_SA4
1050,Shepparton,OCCURRED_IN_SA4
1051,Warrnambool and South West,OCCURRED_IN_SA4
1052,Sydney - Sutherland,OCCURRED_IN_SA4
1053,Warrnambool and South West,OCCURRED_IN_SA4
1054,Mid North Coast,OCCURRED_IN_SA4
1055,Richmond - Tweed,OCCURRED_IN_SA4
1056,Capital Region,OCCURRED_IN_SA4
1057,Brisbane Inner City,OCCURRED_IN_SA4
1058,Townsville,OCCURRED_IN_SA4
1059,Far West and Orana,OCCURRED_IN_SA4
1060,Central West,OCCURRED_IN_SA4
1061,Melbourne - South East,OCCURRED_IN_SA4
1062,Central Coast,OCCURRED_IN_SA4
1063,Latrobe - Gippsland,OCCURRED_IN_SA4
1064,Hobart,OCCURRED_IN_SA4
1065,Melbourne - Outer East,OCCURRED_IN_SA4
1066,Illawarra,OCCURRED_IN_SA4
1067,Far West and Orana,OCCURRED_IN_SA4
1068,Sydney - Northern Beaches,OCCURRED_IN_SA4
1069,Wide Bay,OCCURRED_IN_SA4
1070,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
1071,Hobart,OCCURRED_IN_SA4
1072,Ipswich,OCCURRED_IN_SA4
1073,Geelong,OCCURRED_IN_SA4
1074,Darwin,OCCURRED_IN_SA4
1075,Ballarat,OCCURRED_IN_SA4
1076,Wide Bay,OCCURRED_IN_SA4
1077,Wide Bay,OCCURRED_IN_SA4
1078,Mackay - Isaac - Whitsunday,OCCURRED_IN_SA4
1079,Gold Coast,OCCURRED_IN_SA4
1080,Moreton Bay - South,OCCURRED_IN_SA4
1081,Mornington Peninsula,OCCURRED_IN_SA4
1082,Mornington Peninsula,OCCURRED_IN_SA4
1083,Townsville,OCCURRED_IN_SA4
1084,Hume,OCCURRED_IN_SA4
1085,Sydney - City and Inner South,OCCURRED_IN_SA4
1086,Melbourne - South East,OCCURRED_IN_SA4
1087,West and North West,OCCURRED_IN_SA4
1088,Sydney - Ryde,OCCURRED_IN_SA4
1089,Moreton Bay - North,OCCURRED_IN_SA4
1090,Central Coast,OCCURRED_IN_SA4
1091,Wide Bay,OCCURRED_IN_SA4
1092,Logan - Beaudesert,OCCURRED_IN_SA4
1093,Southern Highlands and Shoalhaven,OCCURRED_IN_SA4
1094,Sydney - Blacktown,OCCURRED_IN_SA4
1095,Mid North Coast,OCCURRED_IN_SA4
1096,Launceston and North East,OCCURRED_IN_SA4
1097,Melbourne - North West,OCCURRED_IN_SA4
1098,Latrobe - Gippsland,OCCURRED_IN_SA4
1099,Darwin,OCCURRED_IN_SA4
1100,Ballarat,OCCURRED_IN_SA4
1101,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
1102,Melbourne - South East,OCCURRED_IN_SA4
1103,Latrobe - Gippsland,OCCURRED_IN_SA4
1104,Hunter Valley exc Newcastle,OCCURRED_IN_SA4
1105,Sydney - Parramatta,OCCURRED_IN_SA4
1106,Sydney - North Sydney and Hornsby,OCCURRED_IN_SA4
1107,West and North West,OCCURRED_IN_SA4
1108,Barossa - Yorke - Mid North,OCCURRED_IN_SA4
1109,Geelong,OCCURRED_IN_SA4
1110,Adelaide - South,OCCURRED_IN_SA4
1111,Adelaide - Central and Hills,OCCURRED_IN_SA4
1112,Melbourne - West,OCCURRED_IN_SA4
1113,Sydney - Northern Beaches,OCCURRED_IN_SA4
1114,Capital Region,OCCURRED_IN_SA4
